huboid,name,party,sdName,sggName,office,sgTypecode,list_rank,seat_count,estimated_electable,status,age,birthday,criminal_record,has_criminal,criminal_categories,offense_summary,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax,economic_trust_record,tax_100m_or_more,nec_detail_url,criminal_pdf_url
100165236,정다현,더불어민주당,광주광역시,전남광주통합특별시,광역의원 비례,8,9,12,Y,등록,57,19680920,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165236,
100165230,김동권,더불어민주당,광주광역시,전남광주통합특별시,광역의원 비례,8,10,12,Y,등록,44,19811003,1건,Y,폭력,"폭력행위등처벌에관한법 / 2003-12-02 / 벌금3,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165230,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2900/Hb100165230/junkwa/20260515142135672_7.PDF
100164120,박정희,더불어민주당,대구광역시,대구광역시,광역의원 비례,8,1,5,Y,등록,56,19691109,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164120,
100164121,최완식,더불어민주당,대구광역시,대구광역시,광역의원 비례,8,2,5,Y,등록,49,19770210,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164121,
100165153,민향기,더불어민주당,대전광역시,대전광역시,광역의원 비례,8,1,3,Y,등록,65,19600710,1건,Y,교통사고,교통사고처리특례법위반 / 2020.124 / 벌금150만원,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165153,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg3000/Hb100165153/junkwa/20260515134832965_9.PDF
100164523,장형순,더불어민주당,대전광역시,대전광역시,광역의원 비례,8,2,3,Y,등록,73,19521222,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164523,
100164532,조효경,더불어민주당,대전광역시,대전광역시,광역의원 비례,8,3,3,Y,등록,51,19750604,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164532,
100164679,김정원,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,1,6,Y,등록,41,19850416,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164679,
100164681,조용우,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,2,6,Y,등록,59,19670312,3건,Y,공직선거법; 음주·위험운전; 폭력; 공무집행방해; 도로교통; 집시법,전과기록증명에관한제출서비례대표부산광역시의회선거구명의원선거더불어민주당후보자성명전과기록형량(처분결과)특수공무집행방해치상특수공무집행방해치사폭력행위등처벌에관한법률위반집회및시위에관한법률위반도로교통법위반(음주운전)공직선거법위반,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164681,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2600/Hb100164681/junkwa/20260514193907938_7.PDF
100164682,남명숙,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,3,6,Y,등록,66,19590806,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164682,
100164683,권기흥,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,4,6,Y,등록,40,19850611,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164683,
100164687,이진실,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,5,6,Y,등록,57,19690207,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164687,
100164689,이종준,더불어민주당,부산광역시,부산광역시,광역의원 비례,8,6,6,Y,등록,58,19670812,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164689,
100164598,이인애,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,1,15,Y,등록,30,19950628,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164598,
100164601,함대건,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,2,15,Y,등록,37,19890130,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164601,
100164604,송윤정,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,3,15,Y,등록,41,19850113,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164604,
100164606,유주동,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,4,15,Y,등록,52,19730720,1건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전) / 벌금1,500,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164606,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1100/Hb100164606/junkwa/20260514225917130_9.PDF
100164608,허윤정,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,5,15,Y,등록,58,19670806,1건,Y,음주·위험운전; 도로교통,"전과기록증명에관한제출서비례대표선거구명서울특별시의회의원선거더불어민주당후보자성명도로교통법위반(음주운전)전과기록형량(처분결과)벌금기500,000원",380,38만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164608,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1100/Hb100164608/junkwa/20260514174308521_8.PDF
100164641,장세훈,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,6,15,Y,등록,66,19590815,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164641,
100164643,최정은,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,7,15,Y,등록,44,19811107,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164643,
100164644,한기성,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,8,15,Y,등록,51,19750410,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164644,
100164669,송지현,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,9,15,Y,등록,57,19690318,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164669,
100164672,김광수,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,10,15,Y,등록,58,19671119,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164672,
100164673,강민숙,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,11,15,Y,등록,64,19620416,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164673,
100164675,김영웅,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,12,15,Y,등록,45,19801011,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164675,
100164684,정윤경,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,13,15,Y,등록,49,19761125,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164684,
100164686,김옥란,더불어민주당,서울특별시,서울특별시,광역의원 비례,8,14,15,Y,등록,37,19880914,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164686,
100164147,김명숙,더불어민주당,세종특별자치시,세종특별자치시,광역의원 비례,8,1,3,Y,등록,52,19730807,1건,Y,건축·건설·부동산,"전과기록증명에관한제출서비례대표세종특별자치시선거구명의회의원선거더불어민주당후보자성명전과기록형량(처분결과)부동산등기특별조치법위반벌금5,000,000원국토의계획및이용에관한법률위반 / 벌금5,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164147,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5100/Hb100164147/junkwa/20260513172739637_9.PDF
100164149,강해정,더불어민주당,세종특별자치시,세종특별자치시,광역의원 비례,8,2,3,Y,등록,65,19610114,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164149,
100164034,허희정,더불어민주당,울산광역시,울산광역시,광역의원 비례,8,1,3,Y,등록,53,19721225,1건,Y,정치자금법; 공직선거법,정치자금법위반공직선거법위반 / 벌금300만원,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164034,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg3100/Hb100164034/junkwa/20260513214033292_4.PDF
100164038,김태우,더불어민주당,울산광역시,울산광역시,광역의원 비례,8,2,3,Y,등록,40,19860530,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164038,
100164075,성현정,더불어민주당,울산광역시,울산광역시,광역의원 비례,8,3,3,Y,등록,54,19720217,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164075,
100165035,방지현,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,1,6,Y,등록,48,19780123,없음,N,,,3046,304만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165035,
100165082,오현식,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,2,6,Y,등록,40,19860228,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165082,
100165259,정선영,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,3,6,Y,등록,59,19670228,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165259,
100165292,박영목,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,4,6,Y,등록,60,19660221,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165292,
100165319,최은경,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,5,6,Y,등록,60,19651008,1건,Y,식품·보건,"약사법위반 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165319,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2800/Hb100165319/junkwa/20260514174753815_9.PDF
100165339,이순종,더불어민주당,인천광역시,인천광역시,광역의원 비례,8,6,6,Y,등록,58,19670921,1건,Y,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165339,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2800/Hb100165339/junkwa/20260515100221647_7.PDF
100165654,윤해아,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,1,6,Y,등록,26,19990711,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165654,
100165656,박수형,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,2,6,Y,등록,35,19901025,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165656,
100165658,강정희,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,3,6,Y,등록,58,19671220,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165658,
100165660,박병철,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,4,6,Y,등록,56,19690913,1건,Y,음주·위험운전; 도로교통,도로교통법위반(음주운전),0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165660,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5300/Hb100165660/junkwa/20260515162111871_11.PDF
100165664,안용주,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,5,6,Y,등록,59,19670206,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165664,
100165667,송승룡,더불어민주당,전북특별자치도,전북특별자치도,광역의원 비례,8,6,6,Y,등록,49,19761230,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165667,
100165479,박지은,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,1,13,Y,등록,44,19820211,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165479,
100165485,임혜주,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,2,13,Y,등록,51,19740726,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165485,
100165486,정다운,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,3,13,Y,등록,38,19870815,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165486,
100165487,고석준,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,4,13,Y,등록,52,19740516,1건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전) / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165487,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165487/junkwa/20260515145638558_9.PDF
100165488,장희순,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,5,13,Y,등록,62,19631218,1건,Y,교통사고,교통사고처리특례법위반 / 2009-12-14,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165488,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165488/junkwa/20260515145730320_9.PDF
100165489,오경남,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,6,13,Y,등록,42,19830803,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165489,
100165490,강영아,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,7,13,Y,등록,51,19740717,1건,Y,,"정보통신1망이용촉진및정보보호 / 2006-11-29 / 벌금3,000,000원",763,76만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165490,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165490/junkwa/20260515154537968_10.PDF
100165491,임찬기,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,8,13,Y,등록,58,19680430,2건,Y,공직선거법; 도로교통,20134.19 / 1997-09-18,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165491,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165491/junkwa/20260515145921027_8.PDF
100165492,허보양,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,9,13,Y,등록,56,19691202,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165492,
100165493,이현철,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,10,13,Y,등록,49,19761021,없음,N,,,55924,"5,592만원",0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165493,
100165494,문영희,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,11,13,Y,등록,62,19630710,1건,Y,음주·위험운전; 도로교통,도로교통법위반(음주운전 / 2018-06-07,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165494,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165494/junkwa/20260515150111280_8.PDF
100165495,강인철,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,12,13,Y,등록,58,19670918,1건,Y,공무집행방해; 집시법,전과기록형량(처분결과)-특수공무집행방해치상-집회및시위에관한법률위반징역10월집행유예1년-화염병사용등의처벌에관한법률위반 / 징역10월집행유예1년,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165495,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4900/Hb100165495/junkwa/20260515150207903_8.PDF
100165496,오신정,더불어민주당,제주특별자치도,제주특별자치도,광역의원 비례,8,13,13,Y,등록,54,19711020,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165496,
100164713,이선,더불어민주당,충청남도,충청남도,광역의원 비례,8,1,7,Y,등록,46,19800514,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164713,
100164715,전형준,더불어민주당,충청남도,충청남도,광역의원 비례,8,2,7,Y,등록,39,19870302,1건,Y,공직선거법; 폭력,『공직선거법』 / 2018-08-29,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164715,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4400/Hb100164715/junkwa/20260514142828665_7.PDF
100164717,박유경,더불어민주당,충청남도,충청남도,광역의원 비례,8,3,7,Y,등록,53,19720728,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164717,
100164720,설미경,더불어민주당,충청남도,충청남도,광역의원 비례,8,4,7,Y,등록,54,19720226,없음,N,,,6759,675만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164720,
100164296,박희남,더불어민주당,충청북도,충청북도,광역의원 비례,8,1,5,Y,등록,60,19650820,1건,Y,식품·보건,"식품위생법위반 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164296,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4300/Hb100164296/junkwa/20260513201824549_9.PDF
100164320,엄문섭,더불어민주당,충청북도,충청북도,광역의원 비례,8,2,5,Y,등록,60,19660525,2건,Y,음주·위험운전; 무면허운전; 도로교통,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164320,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4300/Hb100164320/junkwa/20260513203905440_7.PDF
100164294,허영옥,더불어민주당,충청북도,충청북도,광역의원 비례,8,3,5,Y,등록,68,19570827,1건,Y,교육·청소년,"더불어민주당 / 2011-05-12 / 벌금6,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164294,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4300/Hb100164294/junkwa/20260513202138209_1.PDF
100164300,하정애,더불어민주당,충청북도,충청북도,광역의원 비례,8,4,5,Y,등록,59,19670305,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164300,
100164272,권은숙,더불어민주당,강원특별자치도,강릉시,기초의원 비례,9,1,2,Y,등록,52,19740523,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164272,
100164273,정준민,더불어민주당,강원특별자치도,강릉시,기초의원 비례,9,2,2,Y,등록,65,19600613,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164273,
100164428,정영애,더불어민주당,강원특별자치도,고성군,기초의원 비례,9,1,1,Y,등록,66,19590901,6건,Y,식품·보건; 건축·건설·부동산,개발제한구역의지정및관리에관한벌금삼백만원특별조치법위반개발제한구역의지정및관리에관한 / 2008-10-23 / 징역4월집행유예1년,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164428,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5209/Hb100164428/junkwa/20260514175627007_8.PDF
100164398,유영선,더불어민주당,강원특별자치도,동해시,기초의원 비례,9,1,1,Y,등록,41,19841012,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164398,
100164282,최희선,더불어민주당,강원특별자치도,삼척시,기초의원 비례,9,1,1,Y,등록,55,19700921,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164282,
100165024,지수아,더불어민주당,강원특별자치도,속초시,기초의원 비례,9,1,1,Y,등록,47,19781003,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165024,
100165243,배종화,더불어민주당,강원특별자치도,양구군,기초의원 비례,9,1,1,Y,등록,67,19590109,없음,N,,,119,11만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165243,
100164377,신인옥,더불어민주당,강원특별자치도,양양군,기초의원 비례,9,1,1,Y,등록,55,19710503,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164377,
100164060,김미희,더불어민주당,강원특별자치도,영월군,기초의원 비례,9,1,1,Y,등록,66,19600331,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164060,
100164362,박필여,더불어민주당,강원특별자치도,원주시,기초의원 비례,9,1,3,Y,등록,63,19630526,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164362,
100164368,김기민,더불어민주당,강원특별자치도,원주시,기초의원 비례,9,2,3,Y,등록,61,19641102,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164368,
100164156,정옥수,더불어민주당,강원특별자치도,인제군,기초의원 비례,9,1,1,Y,등록,59,19670408,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164156,
100164103,김미숙,더불어민주당,강원특별자치도,정선군,기초의원 비례,9,1,1,Y,등록,60,19660403,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164103,
100164440,김명숙,더불어민주당,강원특별자치도,철원군,기초의원 비례,9,1,1,Y,등록,68,19570805,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164440,
100164044,박인옥,더불어민주당,강원특별자치도,춘천시,기초의원 비례,9,1,3,Y,등록,39,19860928,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164044,
100164051,변용대,더불어민주당,강원특별자치도,춘천시,기초의원 비례,9,2,3,Y,등록,26,19990827,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164051,
100164903,최재순,더불어민주당,강원특별자치도,태백시,기초의원 비례,9,1,1,Y,등록,63,19630321,1건,Y,교통사고,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164903,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5206/Hb100164903/junkwa/20260514145332698_7.PDF
100164018,김복준,더불어민주당,강원특별자치도,평창군,기초의원 비례,9,1,1,Y,등록,61,19641021,없음,N,,,283,28만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164018,
100164212,장수정,더불어민주당,강원특별자치도,홍천군,기초의원 비례,9,1,1,Y,등록,47,19790129,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164212,
100164054,신승연,더불어민주당,강원특별자치도,화천군,기초의원 비례,9,1,1,Y,등록,34,19920519,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164054,
100164539,임유정,더불어민주당,강원특별자치도,횡성군,기초의원 비례,9,1,1,Y,등록,50,19751116,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164539,
100164540,이동수,더불어민주당,강원특별자치도,횡성군,기초의원 비례,9,2,1,N,등록,31,19940728,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164540,
100165696,최훈희,더불어민주당,경기도,가평군,기초의원 비례,9,1,1,Y,등록,54,19720122,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165696,
100165470,최은주,더불어민주당,경기도,고양시,기초의원 비례,9,1,4,Y,등록,51,19750108,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165470,
