huboid,name,party,region,office,proportional_rank,seat_count,electable_order,uncontested,status,v1_categories,v2_categories,v2_keywords,v2_broad_keywords,offense_summaries,change_status,nec_detail_url,pdf_urls
100161257,정진호,더불어민주당,경기도 동두천시나선거구,지역구 기초의원,,,N,N,등록,,사기,보조금관리에관한법률위반,보조금관리에관한법률위반,"전과기록중명에관한제출서선거명소속정당명죄동두천시의회의원선거더불어민주당선거구명후보지정명명보조금관리에관한법률위반전과기록형링〈처분결과)벌금1,000,000원 (일자 확인 불가, 벌금1,000,000원)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161257,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4117/Hb100161257/junkwa/20260511200616512_7.PDF
100161275,권용수,무소속,강원특별자치도 삼척시가선거구,지역구 기초의원,,,N,N,등록,배임; 사기,배임; 사기,배임; 배임수재; 사기,,"배임 / 배임수재 / 사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161275,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5205/Hb100161275/junkwa/20260331170530666_1.PDF; https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5205/Hb100161275/junkwa/20260331170530714_2.PDF
100161391,이우청,국민의힘,경상북도 김천시제2선거구,광역의원,,,N,Y,등록,뇌물,뇌물,뇌물; 뇌물공여,,"뇌물공여변호사법위반폭력행위등처벌에관한법률위반공정증서원본불실기재불실기재공정증서원본행사상법위반국민의힘 (1990-04-24, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161391,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4705/Hb100161391/junkwa/20260401155006682_1.PDF
100161457,박종율,국민의힘,부산광역시 북구제4선거구,광역의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"근로기준법위반근로기준법위반근로자퇴직급여보장법위반근로기준법위반업무상횡령교통사고처리특례법위반국밑의힘 (일자 확인 불가, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161457,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2608/Hb100161457/junkwa/20260402114758048_1.PDF
100161504,김성기,국민의힘,강원특별자치도 평창군가선거구,지역구 기초의원,,,N,N,등록,배임,배임,배임; 업무상배임,,"배임 / 업무상배임 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161504,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5215/Hb100161504/junkwa/20260402161048279_1.PDF
100161530,강승수,국민의힘,경상북도 구미시사선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"산림법위반도로교통법위반업무상횡령 (일자 확인 불가, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161530,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4707/Hb100161530/junkwa/20260402180043935_1.PDF
100161544,황인홍,더불어민주당,전북특별자치도 무주군,기초단체장,,,N,N,등록,배임,배임,배임; 업무상배임,,"업무상배임황인몽 (일자 확인 불가, 벌금5,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161544,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5312/Hb100161544/junkwa/20260403094255422_1.PDF
100161549,전재운,더불어민주당,인천광역시 서구제4선거구,광역의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161549,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2813/Hb100161549/junkwa/20260403104106217_1.PDF
100161661,정완기,국민의힘,경기도 안양시제1선거구,광역의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161661,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4109/Hb100161661/junkwa/20260512194701024_10.PDF
100161695,정재정,무소속,경상북도 김천시다선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,횡령,,"횡령口A소 (2004-05-21, 벌금1,500,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161695,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4705/Hb100161695/junkwa/20260423161745721_1.PDF
100161704,이정호,국민의힘,경상북도 구미시나선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"도로교통법위반(음주운전)사기전자금융거래법위반상해폭행 (일자 확인 불가, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161704,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4707/Hb100161704/junkwa/20260406111912236_1.PDF
100161774,이재만,무소속,경상북도 울릉군가선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령 (2016-05-12, 징역8월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161774,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4703/Hb100161774/junkwa/20260430163109811_1.PDF
100161779,김기철,국민의힘,강원특별자치도 정선군선거구,광역의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161779,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5207/Hb100161779/junkwa/20260406165622774_1.PDF
100161813,윤유현,무소속,서울특별시 서대문구마선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"교통사고처리특례쬅위卍도로교통법위반도로교통법위반(음추운전)도로교통법위반(음추운전)사기기기대훈후의회의원선거口六소기-그- (1992-02-20, 벌금1,500,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161813,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1113/Hb100161813/junkwa/20260406171504670_1.PDF
100161815,도희재,국민의힘,경상북도 성주군선거구,광역의원,,,N,Y,등록,뇌물; 사기,뇌물; 사기,뇌물; 뇌물공여; 사기,,"국민의힘 (2002-12-28, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161815,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4716/Hb100161815/junkwa/20260406172133097_1.PDF
100161897,김선옥,더불어민주당,경기도 시흥시가선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161897,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4129/Hb100161897/junkwa/20260407154243916_1.PDF
100161899,박동구,더불어민주당,경상남도 함양군다선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기함양군의회의원선거더불어민주당 (1994-12-06, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161899,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4817/Hb100161899/junkwa/20260407152545974_1.PDF
100161932,최승호,무소속,부산광역시 수영구나선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161932,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2615/Hb100161932/junkwa/20260407171201350_1.PDF
100161954,배낙호,국민의힘,경상북도 김천시,기초단체장,,,N,N,등록,횡령,횡령,횡령,,"횡령근로기준법위반도로교통법위반(음주운전)배낙호 (일자 확인 불가, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161954,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4705/Hb100161954/junkwa/20260408111031682_1.PDF
100161973,이한영,국민의힘,강원특별자치도 태백시제1선거구,광역의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161973,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5206/Hb100161973/junkwa/20260408152032580_1.PDF
100161992,정혜원,더불어민주당,울산광역시 울주군가선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161992,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg3105/Hb100161992/junkwa/20260513211930198_1.PDF
100162010,고재창,국민의힘,강원특별자치도 태백시가선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"석탄수급조정에관한임시조치법위반근로기준법위반향토예비군설치법위반폭행사기폭력행위등처벌에관한법률위반근로기준법위반산업안전보건법위반근로기준법위반석탄산업법위반근로기준법위반석탄산업법위반주거침입폭력행위등처벌에관한법률위반상해상해 (일자 확인 불가, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162010,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5206/Hb100162010/junkwa/20260408171622066_1.PDF
100162068,임정호,더불어민주당,전북특별자치도 고창군다선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 확인 불가, 벌금100만원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162068,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5316/Hb100162068/junkwa/20260409171845360_1.PDF
100162137,김진,무소속,강원특별자치도 고성군가선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"공무집행방해도로교통법위반식품위생법위반폭력행위등체월에관한1협률위만도로교통법위반(음주운전)관광진흥법위만도로교통법위만(음주즉정거부)사기건축법위반도로교통법위만(음주운전)도로교통법위만(음주운전)모욕업무방해 (1990-09-28, 징역10월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162137,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5209/Hb100162137/junkwa/20260514170835095_8.PDF; https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5209/Hb100162137/junkwa/20260514170835186_9.PDF
100162191,김영태,국민의힘,경상북도 구미시다선거구,지역구 기초의원,,,N,N,등록,사기,사기,보험사기방지특별법; 사기,,"전과기록형량(처분결과)징역1년폭력행위등처벌에관한법률위반집행유예2년징역6월강제집행면탈집행유예2년상해징역6월폭력행위등처벌에관한법률위반(공집행유예2년동상해)벌금2,000,000원보험사기방지특별법위반벌금형집행유예1년 (일자 확인 불가, 징역1년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162191,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4707/Hb100162191/junkwa/20260410173247750_1.PDF
100162278,강태만,무소속,경기도 가평군선거구,광역의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령교통사고처리특례법위반(치상) (일자 확인 불가, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162278,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4144/Hb100162278/junkwa/20260413155230493_1.PDF
100162291,조미옥,더불어민주당,경기도 수원시마선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"근로기준법위반사기수원시의회의원선거더불어민주당 (2017-01-18, 벌금1,500,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162291,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4102/Hb100162291/junkwa/20260414142250895_1.PDF
100162512,조국,조국혁신당,경기도 평택시을,국회의원(재·보궐),,,N,N,등록,,뇌물,부정청탁및금품등수수의금지에관한법률,부정청탁및금품등수수의금지에관한법률,"국가보안법위반이타)위계공무집행방해뉘7~고口그-0工서행사허위작성공문서행사위조사문서행사업무방해부정청탁및금품등수수의금지에관한법률위반직권남용권리-행사방해국회의원재선거조국혁신당 (2023.23, 징역1년)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162512,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4115/Hb100162512/junkwa/20260417152633972_1.PDF
100162543,박영서,국민의힘,경상북도 문경시제1선거구,광역의원,,,N,N,등록,뇌물,뇌물,뇌물; 뇌물공여,,"뇌물공여경상북도의회의원선거국민의힘 (2002-08-07, 벌금10,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162543,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4711/Hb100162543/junkwa/20260417154913153_1.PDF
100162558,김영헌,국민의힘,경상북도 포항시아선거구,지역구 기초의원,,,N,N,등록,사기,사기,부정수표단속법위반; 사기,부정수표단속법위반,"부정수표단속법위반사기국민의힘 (1998-06-19, 징역8월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162558,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4702/Hb100162558/junkwa/20260417173635901_1.PDF
100162560,김지원,더불어민주당,경상남도 양산시다선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령 (일자 확인 불가, 징역1년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162560,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4814/Hb100162560/junkwa/20260417170722523_1.PDF
100162702,김현섭,무소속,충청남도 금산군가선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"특수질도도로교통법위반(음주운전)도로교통법위반(음주운전)도로교통법위반(음주운전)사기口.八소丁그-기 (일자 확인 불가, 징역1년집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162702,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4407/Hb100162702/junkwa/20260421155619292_1.PDF
100162707,이홍희,무소속,경상남도 거창군나선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162707,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4819/Hb100162707/junkwa/20260424134809316_1.PDF
100162708,서재원,국민의힘,경상북도 포항시제6선거구,광역의원,,,N,Y,등록,배임; 횡령,배임; 횡령,배임; 배임증재; 업무상횡령; 횡령,,"배임 / 배임증재 / 업무상횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162708,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4702/Hb100162708/junkwa/20260421172509648_1.PDF
100162741,여노연,무소속,경상북도 성주군다선거구,지역구 기초의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"도로교통법위반부정수표단속법위반도로교통법위반(음주운전)도로교통법위반(음주운전)성폭력범죄의처벌등에관한특례법위반(통신매체이용음란)위계공무집행방해방조주민등록법위반방조성주군의회의원선거기-그- (1996-05-09, 벌금1,500,000원)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162741,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4716/Hb100162741/junkwa/20260422133750122_1.PDF
100162742,박영환,국민의힘,대구광역시 수성구다선거구,지역구 기초의원,,,N,N,등록,배임,배임,배임; 배임수재,,"배임수재 (2016-12-30, 벌금3,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162742,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2706/Hb100162742/junkwa/20260422133314970_1.PDF
100162753,이종은,국민의힘,대구광역시 군위군나선거구,지역구 기초의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"전과기록증명에관한제출서선거명소속정당명죄부정수표단속법위반군위군의회의원선거국민의힘전과기록형량(처분결과)징역8월집행유예1년선거구명후보자성명군위군나선거구이종은처분일자1998.10.16 (1998-10-16, 징역8월집행유예1년)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162753,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2709/Hb100162753/junkwa/20260422154413020_1.PDF
100162777,이한신,국민의힘,경상남도 합천군가선거구,지역구 기초의원,,,N,N,등록,사기; 횡령,사기; 횡령,부정수표단속법위반; 사기; 사기미수; 업무상횡령; 횡령,부정수표단속법위반,"부정수표단속법위반 / 사기 / 사기미수 / 업무상횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162777,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4820/Hb100162777/junkwa/20260423111954945_1.PDF
100162792,김일환,무소속,충청남도 서산시제1선거구,광역의원,,,N,N,등록,사기,사기,사기,,"사기 (2015-04-02, 징역10월)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162792,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4405/Hb100162792/junkwa/20260423102551369_1.PDF
100162827,최재구,국민의힘,충청남도 예산군,기초단체장,,,N,N,등록,사기; 횡령,사기; 횡령,사기; 횡령,,"도로교통법위반(음주운전)사기횡령예산군수선거국민의힘 (2001-05-29, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162827,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4415/Hb100162827/junkwa/20260423150446830_1.PDF
100162869,정동배,더불어민주당,서울특별시 송파구사선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162869,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1124/Hb100162869/junkwa/20260429155449995_1.PDF
100162916,진남표,무소속,전북특별자치도 고창군가선거구,지역구 기초의원,,,N,N,등록,사기,사기,보조금관리에관한법률위반; 사기,보조금관리에관한법률위반,"사기보조금의예산및관리에관한013卜사기보조금관리에관한법률위반고창군의회의원선거그-그- (일자 확인 불가, 징역1년집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162916,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5316/Hb100162916/junkwa/20260424171101421_1.PDF
100162986,조복심,더불어민주당,서울특별시 성동구나선거구,지역구 기초의원,,,N,N,등록,배임; 사기; 횡령,배임; 사기; 횡령,배임; 사기; 업무상배임; 횡령,,"배임 / 사기 / 업무상배임 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162986,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1104/Hb100162986/junkwa/20260427134332016_1.PDF
100163047,신종철,국민의힘,경상남도 산청군선거구,광역의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반경상남도의회의원선거국민의힘 (1994-09-16, 형량 확인 불가)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163047,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4818/Hb100163047/junkwa/20260427174424097_1.PDF
100163108,박윤옥,개혁신당,경기도 남양주시가선거구,지역구 기초의원,,,N,N,등록,횡령,횡령,횡령,,"전과기록쥽嗇에관한제출서선거명남양주시의회의원선거소속정당명죄횡령명개혁신당전형선거구명후보자과기록량(처분결과)징역1년집행유예2년남양주시가선거구박윤옥처분일자1988/09/29 (1988-09-29, 징역1년집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163108,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4126/Hb100163108/junkwa/20260429143930640_1.PDF
100163125,정해권,국민의힘,인천광역시 연수구제1선거구,광역의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반 (일자 행 매핑 실패, 형량 행 매핑 실패)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163125,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2804/Hb100163125/junkwa/20260429094710969_1.PDF
100163140,최승현,조국혁신당,전남광주통합특별시 나주시제3선거구,광역의원,,,N,N,등록,횡령,횡령,점유이탈물횡령; 횡령,,"점유이탈물횡령의회의원지조국혁신당 (2006-04-10, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163140,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4606/Hb100163140/junkwa/20260429170739079_1.PDF
100163147,신재범,무소속,경상남도 하동군라선거구,지역구 기초의원,,,N,N,등록,뇌물,뇌물,뇌물; 뇌물공여,,"폭력행위등처벌에관한법률위반뇌물공여 (1988-09-13, 징역8월집행유예21년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163147,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4815/Hb100163147/junkwa/20260429114743804_1.PDF
100163180,권도식,무소속,경상북도 예천군가선거구,지역구 기초의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반1예천군의회의원선거1그必`소그-그- (2007-11-13, 징역8월집행유예2년)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163180,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4712/Hb100163180/junkwa/20260429162003916_1.PDF
100163223,진영호,국민의힘,경상남도 김해시제8선거구,광역의원,,,N,N,등록,배임,배임,배임; 업무상배임,,"업무상배임특정경제범죄기중처별등에관한법률위반(수재등)국민의힘 (일자 확인 불가, 징역2년6월집행유예3년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163223,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4808/Hb100163223/junkwa/20260430120540603_1.PDF
100163242,정영모,무소속,경기도 수원시가선거구,지역구 기초의원,,,N,N,등록,뇌물,뇌물,뇌물; 뇌물공여,,"뇌물 / 뇌물공여 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163242,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4101/Hb100163242/junkwa/20260430145557083_1.PDF
100163247,권종헌,국민의힘,부산광역시 연제구다선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"도로교통법위반(음주운전)국가기술자격법위반사기연제구의회의원선기 (2012-02-14, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163247,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2614/Hb100163247/junkwa/20260430151133057_1.PDF
100163274,정택환,국민의힘,경기도 안산시제6선거구,광역의원,,,N,N,등록,사기,사기,사기; 사기미수; 유사수신행위,유사수신행위,"식품위생법위반사기미수특정범죄가중처벌등에관한법률위반(도주차량)식품위생법위반사기유사수신행위의규제에관한법률위반여신전문금융업법위반 (일자 확인 불가, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163274,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4119/Hb100163274/junkwa/20260430165829145_1.PDF
100163362,이재수,무소속,경기도 포천시,기초단체장,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163362,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4141/Hb100163362/junkwa/20260504142736889_1.PDF
100163388,이대선,더불어민주당,경기도 수원시라선거구,지역구 기초의원,,,N,Y,등록,사기,사기,사기,,"도로교통법위반(음주운전)사기수원시의회의원선거더불어민주당 (2015-04-22, 벌금4,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163388,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4102/Hb100163388/junkwa/20260504151252953_1.PDF
100163407,이규선,국민의힘,서울특별시 영등포구다선거구,지역구 기초의원,,,N,Y,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163407,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1119/Hb100163407/junkwa/20260504161220294_1.PDF
100163508,오경석,무소속,부산광역시 중구선거구,광역의원,,,N,N,등록,사기,사기,사기; 사기미수,,"사기 / 사기미수 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163508,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2601/Hb100163508/junkwa/20260506144038870_1.PDF
100163536,박현군,무소속,부산광역시 해운대구가선거구,지역구 기초의원,,,N,N,등록,사기,사기,보험사기방지특별법; 사기,,"위증교사전자금융거래법위반보험사기방지특별법위반 (2012-05-07, 징역6월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163536,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2609/Hb100163536/junkwa/20260514152127922_7.PDF
