huboid,name,party,office,region,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,criminal_record_disclosure
100160513,박기영,국민의힘,시도의원,충청남도 공주시제2선거구,충청남도,공주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160513,289,29만원,0,1건
100162808,강형구,무소속,구시군의회의원,전라남도 순천시사선거구,전라남도,순천시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162808,283,28만원,0,1건
100164018,김복준,더불어민주당,기초의원비례,강원특별자치도 평창군,강원특별자치도,평창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164018,283,28만원,0,없음
100156582,권경운,국민의힘,구시군의회의원,충청남도 공주시라선거구,충청남도,공주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156582,282,28만원,0,없음
100155282,양도근,더불어민주당,구시군의회의원,경상남도 진주시아선거구,경상남도,진주시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155282,280,28만원,0,없음
100158009,김은진,더불어민주당,구시군의회의원,대전광역시 유성구다선거구,대전광역시,유성구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158009,276,28만원,0,1건
100156488,권순성,더불어민주당,시도의원,강원특별자치도 원주시제3선거구,강원특별자치도,원주시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156488,275,28만원,0,없음
100161333,김창래,무소속,구시군의회의원,강원특별자치도 정선군가선거구,강원특별자치도,정선군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161333,275,28만원,0,없음
100162045,이채명,더불어민주당,시도의원,경기도 안양시제6선거구,경기도,안양시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162045,270,27만원,0,1건
100160060,홍종수,국민의힘,구시군의회의원,경기도 수원시가선거구,경기도,수원시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160060,268,27만원,0,없음
100160652,김기욱,국민의힘,구시군의회의원,충청남도 서산시마선거구,충청남도,서산시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160652,265,27만원,0,1건
100160777,김현수,국민의힘,기초단체장,경상남도 하동군,경상남도,하동군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160777,264,26만원,0,2건
100156905,최충진,더불어민주당,시도의원,충청북도 청주시제3선거구,충청북도,청주시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156905,264,26만원,0,없음
100158310,박용근,무소속,시도의원,전북특별자치도 장수군선거구,전북특별자치도,장수군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158310,263,26만원,0,없음
100161292,윤미숙,자유통일당,구시군의회의원,경기도 남양주시바선거구,경기도,남양주시바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161292,262,26만원,0,없음
100156699,변준호,더불어민주당,구시군의회의원,부산광역시 연제구다선거구,부산광역시,연제구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156699,261,26만원,0,없음
100162031,정규헌,국민의힘,시도의원,경상남도 창원시제9선거구,경상남도,창원시제9선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162031,260,26만원,0,없음
100157876,유점자,무소속,구시군의회의원,부산광역시 해운대구다선거구,부산광역시,해운대구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157876,260,26만원,0,없음
100154962,김환연,더불어민주당,구시군의회의원,인천광역시 부평구바선거구,인천광역시,부평구바선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154962,260,26만원,0,없음
100156958,안재훈,더불어민주당,구시군의회의원,인천광역시 미추홀구가선거구,인천광역시,미추홀구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156958,259,26만원,0,1건
100159209,장호운,무소속,구시군의회의원,경상북도 봉화군다선거구,경상북도,봉화군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159209,258,26만원,0,없음
100157830,김미경,더불어민주당,시도의원,경기도 광주시제4선거구,경기도,광주시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157830,257,26만원,0,없음
100161579,손일홍,더불어민주당,시도의원,울산광역시 중구제1선거구,울산광역시,중구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161579,257,26만원,0,1건
100163394,김상백,국민의힘,시도의원,경상북도 포항시제1선거구,경상북도,포항시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163394,256,26만원,0,1건
100156783,권오기,국민의힘,구시군의회의원,경상북도 영주시다선거구,경상북도,영주시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156783,255,26만원,0,없음
100157913,양종천,무소속,구시군의회의원,전북특별자치도 부안군가선거구,전북특별자치도,부안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157913,254,25만원,0,2건
100159533,성중기,더불어민주당,구시군의회의원,전북특별자치도 완주군나선거구,전북특별자치도,완주군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159533,253,25만원,0,없음
100153770,권순기,무소속,교육감,경상남도 경상남도,경상남도,경상남도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153770,253,25만원,0,없음
100164998,나혜심,더불어민주당,기초의원비례,서울특별시 강서구,서울특별시,강서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164998,248,25만원,0,없음
100162496,전성수,국민의힘,기초단체장,서울특별시 서초구,서울특별시,서초구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162496,247,25만원,0,없음
100161746,이상조,국민의힘,구시군의회의원,충청북도 청주시나선거구,충청북도,청주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161746,247,25만원,0,없음
100159555,이원기,무소속,구시군의회의원,경상북도 영양군나선거구,경상북도,영양군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159555,246,25만원,0,없음
100162996,김상욱,더불어민주당,시도지사,울산광역시 울산광역시,울산광역시,울산광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162996,244,24만원,0,없음
100164256,최익수,국민의힘,기초의원비례,충청북도 청주시,충청북도,청주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164256,244,24만원,244,2건
100159709,전재옥,더불어민주당,구시군의회의원,충청남도 태안군가선거구,충청남도,태안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159709,243,24만원,0,없음
100165574,안수경,국민의힘,광역의원비례,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165574,242,24만원,0,없음
100161122,김기상,국민의힘,구시군의회의원,서울특별시 강동구사선거구,서울특별시,강동구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161122,240,24만원,0,2건
100160722,문석주,국민의힘,시도의원,울산광역시 북구제2선거구,울산광역시,북구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160722,238,24만원,0,없음
100159819,소병호,더불어민주당,구시군의회의원,전북특별자치도 완주군가선거구,전북특별자치도,완주군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159819,238,24만원,0,1건
100162083,김동균,국민의힘,시도의원,경기도 광주시제1선거구,경기도,광주시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162083,236,24만원,0,1건
100161496,이상복,국민의힘,구시군의회의원,경기도 오산시가선거구,경기도,오산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161496,236,24만원,0,3건
100157416,이수영,더불어민주당,구시군의회의원,울산광역시 동구다선거구,울산광역시,동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157416,236,24만원,0,없음
100162955,박필순,무소속,기초단체장,전라남도 광양시,전라남도,광양시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162955,234,23만원,0,없음
100163612,유오현,국민의힘,구시군의회의원,강원특별자치도 원주시자선거구,강원특별자치도,원주시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163612,234,23만원,0,1건
100158535,정명희,국민의힘,구시군의회의원,경상남도 거제시다선거구,경상남도,거제시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158535,233,23만원,0,없음
100160087,김홍순,더불어민주당,구시군의회의원,전라남도 곡성군나선거구,전라남도,곡성군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160087,232,23만원,0,1건
100157162,황수영,더불어민주당,시도의원,경기도 수원시제5선거구,경기도,수원시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157162,231,23만원,0,없음
100165749,김성락,더불어민주당,기초의원비례,대전광역시 동구,대전광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165749,228,23만원,0,없음
100154630,박봉휘,더불어민주당,시도의원,경상남도 거제시제2선거구,경상남도,거제시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154630,226,23만원,0,2건
100162439,강연숙,국민의힘,구시군의회의원,인천광역시 부평구라선거구,인천광역시,부평구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162439,226,23만원,0,없음
100159783,정성환,더불어민주당,기초단체장,경상북도 울릉군,경상북도,울릉군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159783,224,22만원,0,없음
100156966,김현미,더불어민주당,시도의원,세종특별자치시 세종특별자치시제14선거구,세종특별자치시,세종특별자치시제14선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156966,224,22만원,0,1건
100157206,장성란,더불어민주당,구시군의회의원,인천광역시 남동구다선거구,인천광역시,남동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157206,223,22만원,0,없음
100164345,윤진수,더불어민주당,광역의원비례,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164345,223,22만원,0,없음
100162607,윤석경,국민의힘,구시군의회의원,경기도 시흥시라선거구,경기도,시흥시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162607,222,22만원,0,없음
100160013,이은경,국민의힘,구시군의회의원,경기도 동두천시가선거구,경기도,동두천시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160013,222,22만원,0,없음
100160965,김은점,더불어민주당,구시군의회의원,경상남도 양산시사선거구,경상남도,양산시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160965,221,22만원,0,없음
100159807,곽세훈,국민의힘,구시군의회의원,경상남도 함안군다선거구,경상남도,함안군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159807,221,22만원,0,2건
100161146,박병률,국민의힘,구시군의회의원,부산광역시 강서구나선거구,부산광역시,강서구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161146,220,22만원,0,없음
100160205,김기윤,국민의힘,구시군의회의원,충청남도 금산군나선거구,충청남도,금산군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160205,220,22만원,0,1건
100165652,최선례,더불어민주당,기초의원비례,전북특별자치도 고창군,전북특별자치도,고창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165652,220,22만원,0,없음
100154393,길찬우,더불어민주당,구시군의회의원,강원특별자치도 태백시가선거구,강원특별자치도,태백시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154393,219,22만원,0,2건
100163705,이미영,새미래민주당,국회의원(재보궐),울산광역시 남구갑,울산광역시,남구갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163705,218,22만원,0,없음
100160631,이은경,더불어민주당,구시군의회의원,서울특별시 노원구라선거구,서울특별시,노원구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160631,218,22만원,0,없음
100157928,박원서,더불어민주당,구시군의회의원,서울특별시 강동구다선거구,서울특별시,강동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157928,218,22만원,0,1건
100159012,김상희,무소속,시도의원,경상북도 봉화군선거구,경상북도,봉화군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159012,215,22만원,0,없음
100160655,송지혜,국민의힘,구시군의회의원,경기도 시흥시나선거구,경기도,시흥시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160655,213,21만원,0,1건
100158905,김창도,무소속,구시군의회의원,경상남도 산청군다선거구,경상남도,산청군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158905,212,21만원,0,1건
100159718,김도엽,무소속,구시군의회의원,경상북도 울진군가선거구,경상북도,울진군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159718,212,21만원,0,없음
100153856,강숙영,무소속,교육감,전남광주통합특별시 전남광주통합특별시,전남광주통합특별시,전남광주통합특별시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153856,212,21만원,0,없음
100163229,고덕희,국민의힘,구시군의회의원,경기도 고양시사선거구,경기도,고양시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163229,207,21만원,0,1건
100164631,유승연,국민의힘,기초의원비례,서울특별시 광진구,서울특별시,광진구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164631,206,21만원,0,없음
100160993,정우식,국민의힘,구시군의회의원,울산광역시 울주군나선거구,울산광역시,울주군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160993,205,21만원,0,없음
100162954,박형준,국민의힘,시도지사,부산광역시 부산광역시,부산광역시,부산광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162954,202,20만원,0,없음
100162096,김동훈,국민의힘,구시군의회의원,경기도 남양주시마선거구,경기도,남양주시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162096,200,20만원,0,없음
100156818,정명희,더불어민주당,기초단체장,부산광역시 북구,부산광역시,북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156818,195,20만원,0,없음
100165748,이정순,더불어민주당,기초의원비례,전북특별자치도 정읍시,전북특별자치도,정읍시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165748,195,20만원,0,없음
100158317,박창선,국민의힘,구시군의회의원,경기도 오산시나선거구,경기도,오산시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158317,194,19만원,0,없음
100161249,최선자,더불어민주당,구시군의회의원,경기도 의정부시가선거구,경기도,의정부시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161249,193,19만원,0,없음
100159434,신승배,국민의힘,구시군의회의원,경상북도 영양군가선거구,경상북도,영양군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159434,193,19만원,0,없음
100155037,이종갑,국민의힘,시도의원,충청북도 충주시제3선거구,충청북도,충주시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155037,192,19만원,0,없음
100164197,윤정애,더불어민주당,기초의원비례,경상남도 고성군,경상남도,고성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164197,192,19만원,0,없음
100162227,옥승철,국민의힘,구시군의회의원,경기도 파주시나선거구,경기도,파주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162227,190,19만원,0,없음
100161502,최복춘,국민의힘,구시군의회의원,경상남도 양산시아선거구,경상남도,양산시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161502,190,19만원,0,2건
100157317,장봉춘,무소속,구시군의회의원,경상북도 문경시라선거구,경상북도,문경시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157317,189,19만원,0,없음
100162977,오은초,더불어민주당,시도의원,제주특별자치도 제주특별자치도 서귀포시 정방동·중앙동·천지동·서홍동선거구,제주특별자치도,제주특별자치도 서귀포시 정방동·중앙동·천지동·서홍동선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162977,188,19만원,0,없음
100165001,최윤정,국민의힘,기초의원비례,경상북도 울릉군,경상북도,울릉군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165001,188,19만원,0,없음
100161365,이영해,국민의힘,시도의원,울산광역시 남구제6선거구,울산광역시,남구제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161365,187,19만원,0,없음
100163422,한수정,더불어민주당,구시군의회의원,강원특별자치도 원주시차선거구,강원특별자치도,원주시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163422,186,19만원,0,없음
100157461,장성호,더불어민주당,구시군의회의원,경상남도 양산시가선거구,경상남도,양산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157461,186,19만원,0,2건
100157735,윤보수,국민의힘,구시군의회의원,부산광역시 사하구가선거구,부산광역시,사하구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157735,186,19만원,0,없음
100155008,이상표,더불어민주당,구시군의회의원,충청남도 공주시라선거구,충청남도,공주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155008,185,19만원,0,1건
100165751,이상욱,더불어민주당,구시군의회의원,경기도 용인시카선거구,경기도,용인시카선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165751,184,18만원,0,없음
100160530,박신영,국민의힘,구시군의회의원,경상북도 청송군가선거구,경상북도,청송군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160530,184,18만원,0,없음
100160700,박정요,국민의힘,구시군의회의원,부산광역시 해운대구사선거구,부산광역시,해운대구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160700,181,18만원,0,없음
100158447,이교희,국민의힘,구시군의회의원,충청남도 천안시라선거구,충청남도,천안시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158447,181,18만원,0,없음
100156276,김영진,국민의힘,시도의원,강원특별자치도 인제군선거구,강원특별자치도,인제군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156276,180,18만원,0,2건
100163891,안종철,국민의힘,시도의원,경기도 안산시제8선거구,경기도,안산시제8선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163891,180,18만원,0,없음
100158272,이시영,국민의힘,시도의원,경상남도 김해시제7선거구,경상남도,김해시제7선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158272,180,18만원,0,1건
100161825,홍나영,국민의힘,시도의원,세종특별자치시 세종특별자치시제14선거구,세종특별자치시,세종특별자치시제14선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161825,179,18만원,0,2건
100160346,류규하,국민의힘,기초단체장,대구광역시 중구,대구광역시,중구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160346,178,18만원,0,없음
100155102,윤현아,국민의힘,구시군의회의원,경상남도 거제시마선거구,경상남도,거제시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155102,177,18만원,0,없음
100162673,박영희,국민의힘,구시군의회의원,서울특별시 성동구다선거구,서울특별시,성동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162673,177,18만원,0,없음
100161097,최진현,국민의힘,구시군의회의원,강원특별자치도 홍천군나선거구,강원특별자치도,홍천군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161097,175,18만원,0,1건
100161293,신진미,더불어민주당,구시군의회의원,대전광역시 서구나선거구,대전광역시,서구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161293,175,18만원,0,없음
100161346,손병복,국민의힘,기초단체장,경상북도 울진군,경상북도,울진군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161346,173,17만원,0,1건
100161571,노승호,더불어민주당,구시군의회의원,충청남도 부여군가선거구,충청남도,부여군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161571,173,17만원,0,1건
100164734,안현진,더불어민주당,기초의원비례,울산광역시 북구,울산광역시,북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164734,173,17만원,0,없음
100164238,정미경,조국혁신당,기초의원비례,전북특별자치도 장수군,전북특별자치도,장수군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164238,173,17만원,0,없음
100157604,양윤제,국민의힘,구시군의회의원,경상북도 포항시자선거구,경상북도,포항시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157604,171,17만원,0,없음
100165347,곽은하,더불어민주당,기초의원비례,경상남도 진주시,경상남도,진주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165347,171,17만원,0,없음
100165102,박은정,더불어민주당,기초의원비례,광주광역시 북구,광주광역시,북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165102,171,17만원,0,없음
100162866,채한성,더불어민주당,시도의원,경상북도 구미시제4선거구,경상북도,구미시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162866,169,17만원,0,없음
100159115,임용민,더불어민주당,시도의원,전남광주통합특별시 보성군제1선거구,전남광주통합특별시,보성군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159115,168,17만원,0,1건
100159920,박종철,국민의힘,시도의원,부산광역시 기장군제1선거구,부산광역시,기장군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159920,167,17만원,0,없음
100161824,이정숙,더불어민주당,구시군의회의원,경상남도 고성군가선거구,경상남도,고성군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161824,167,17만원,0,없음
100160506,손영우,국민의힘,구시군의회의원,경상북도 청도군나선거구,경상북도,청도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160506,166,17만원,0,1건
100155600,심성욱,더불어민주당,구시군의회의원,전북특별자치도 전주시마선거구,전북특별자치도,전주시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155600,166,17만원,0,없음
100158205,구재용,더불어민주당,기초단체장,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158205,165,17만원,0,3건
100161010,전영옥,국민의힘,구시군의회의원,충청남도 당진시다선거구,충청남도,당진시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161010,164,16만원,0,없음
100156808,신동원,국민의힘,구시군의회의원,충청남도 계룡시가선거구,충청남도,계룡시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156808,163,16만원,0,없음
100158073,김재년,국민의힘,구시군의회의원,충청북도 청주시라선거구,충청북도,청주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158073,162,16만원,0,없음
100164916,유다영,개혁신당,광역의원비례,울산광역시 울산광역시,울산광역시,울산광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164916,162,16만원,0,1건
100160131,김병수,국민의힘,기초단체장,경상북도 울릉군,경상북도,울릉군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160131,158,16만원,0,없음
100165367,민영혜,국민의힘,기초의원비례,대구광역시 동구,대구광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165367,158,16만원,0,1건
100157080,박영숙,더불어민주당,구시군의회의원,광주광역시 서구라선거구,광주광역시,서구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157080,157,16만원,0,1건
100155596,배근형,국민의힘,시도의원,강원특별자치도 원주시제8선거구,강원특별자치도,원주시제8선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155596,156,16만원,0,3건
100159620,신현유,국민의힘,구시군의회의원,경기도 가평군가선거구,경기도,가평군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159620,156,16만원,0,없음
