huboid,name,party,party_short,office,sdName,sggName,region,criminal_record_count,has_criminal_record,ocr_categories,official_vetting_categories,economic_trust_categories,election_integrity_categories,public_admin_categories,tax_public_money_categories,traffic_safety_categories,has_official_vetting_record,has_hard_vetting_record,has_economic_trust_record,has_election_integrity_record,has_public_admin_record,has_tax_public_money_record,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax_arrears_5y,has_tax_arrears_current,has_money_trust_flag,has_any_vetting_flag,is_uncontested_candidate,job,career1,career2,nec_detail_url
100156573,김호준,국민의힘,국힘,구시군의회의원,서울특별시,종로구나선거구,서울특별시 종로구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,대학생,(현)국민의힘 종로구 당원협의회 차세대위원회 위원장,(전)21대 대통령선거 국민의힘 중앙선거대책위원회 조직총괄본부 청년정책국장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156573
100158772,이미자,더불어민주당,민주당,구시군의회의원,서울특별시,종로구다선거구,서울특별시 종로구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)더불어민주당 종로구지역위원회 여성위원장,(현)종로구의회 의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158772
100155977,전영준,더불어민주당,민주당,구시군의회의원,서울특별시,종로구다선거구,서울특별시 종로구다선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,정당인,(전)제8대 종로구의회의원,(전)제21대 이재명 대통령후보 종로특보단장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155977
100160026,박희연,국민의힘,국힘,구시군의회의원,서울특별시,종로구다선거구,서울특별시 종로구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,종로구의회의원,(전)혜화동 지역사회보장협의체위원장,(현)하늘부동산공인중개사사무소 대표,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160026
100157041,이광규,국민의힘,국힘,구시군의회의원,서울특별시,종로구다선거구,서울특별시 종로구다선거구,2,True,공직선거법,공직선거법,,공직선거법,,,,True,True,False,True,False,False,0,0원,0,0원,False,False,False,True,False,자영업(상미디자인) 대표,(현)종로구의회의원(운영위원장),(전)(사)서울시지체장애인협회 종로구지회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157041
100162863,김종보,더불어민주당,민주당,구시군의회의원,서울특별시,종로구라선거구,서울특별시 종로구라선거구,0,False,,,,,,,,False,False,False,False,False,False,9377,937만원,0,0원,True,False,True,True,True,종로구의회의원,(현)종로구의회의원,(전)제21대 대통령선거 후보직속 지방자치특보단 종로본부장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162863
100159054,유양순,더불어민주당,민주당,구시군의회의원,서울특별시,종로구라선거구,서울특별시 종로구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(전)제8대 종로구의원,(현)민주당 참좋은지방정부위원회 상임위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159054
100160164,이시훈,국민의힘,국힘,구시군의회의원,서울특별시,종로구라선거구,서울특별시 종로구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,자영업,(현)종로구의회 행정문화위원회 위원장,(전)자유총연맹 종로구지회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160164
100163316,윤판오,더불어민주당,민주당,구시군의회의원,서울특별시,중구가선거구,서울특별시 중구가선거구,1,True,공직선거법,공직선거법,,공직선거법,,,,True,True,False,True,False,False,0,0원,0,0원,False,False,False,True,True,중구의회 의원,(전)제9대 중구의회 전반기 부의장,(현)제9대 중구의회 후반기 의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163316
100162404,손주하,국민의힘,국힘,구시군의회의원,서울특별시,중구가선거구,서울특별시 중구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(현)국민의힘 전국청년지방의원협의회 대변인,(현)서울중구의회 행정보건위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162404
100156811,문영희,더불어민주당,민주당,구시군의회의원,서울특별시,중구나선거구,서울특별시 중구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)한국방송통신대학교 생활과학부 학생회장,(현)더불어민주당 중구성동(을) 동화동 협의회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156811
100161759,김태희,더불어민주당,민주당,구시군의회의원,서울특별시,중구나선거구,서울특별시 중구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,주부,(전)광희초등하교 학부모회장,(현)더불어민주당 황학동여성회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161759
100162073,박창배,국민의힘,국힘,구시군의회의원,서울특별시,중구나선거구,서울특별시 중구나선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,자영업,(전)서울 중구성동을 국민의힘 당원협의회 사무국장,(현)국민의힘 중앙위원회 환경분과위 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162073
100157012,강현미,더불어민주당,민주당,구시군의회의원,서울특별시,중구다선거구,서울특별시 중구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)서울시교육청 미래교육정책자문 특별보좌관,(현)더불어민주당 서울중구성동구을지역 여성위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157012
100157451,양연순,더불어민주당,민주당,구시군의회의원,서울특별시,중구다선거구,서울특별시 중구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,자영업,(현)다산동 바르게살기운동협의회 위원장,(현)더불어민주당 중구성동을 소상공인위원회 위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157451
100162174,양은미,국민의힘,국힘,구시군의회의원,서울특별시,중구다선거구,서울특별시 중구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)제7대 서울중구의회 후반기 행정보건위원장,(현)제9대 서울중구의회 후반기 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162174
100157325,김득천,더불어민주당,민주당,구시군의회의원,서울특별시,중구라선거구,서울특별시 중구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)새정치민주연합 중구성동을 지역위원회 노동위원장,(현)더불어민주당 중구성동을 을지키는민생실천위원회 위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157325
100157439,양찬현,더불어민주당,민주당,구시군의회의원,서울특별시,중구라선거구,서울특별시 중구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)중구의회 의원,(전)중구의회 복지건설위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157439
100162152,최윤성,국민의힘,국힘,구시군의회의원,서울특별시,중구라선거구,서울특별시 중구라선거구,1,True,음주·위험운전,음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,부동산임대업,(전)서울특별시 중구청장 비서실장,(전)국회의원실 선임비서관,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162152
100163523,황금선,더불어민주당,민주당,구시군의회의원,서울특별시,용산구가선거구,서울특별시 용산구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,용산구의회의원,(현)용산구의회의원,(전)용산구의회 제9대 전반기 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163523
100163547,김송환,국민의힘,국힘,구시군의회의원,서울특별시,용산구가선거구,서울특별시 용산구가선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,용산구의회의원,(전)단국대학교 행정법무대학원 75대 총학생회장,(현)용산구의회 복지도시위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163547
100162316,안태홍,더불어민주당,민주당,구시군의회의원,서울특별시,용산구나선거구,서울특별시 용산구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(전)서울특별시의회의원후보,(현)더불어민주당 용산구 청년위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162316
100163282,김동현,국민의힘,국힘,구시군의회의원,서울특별시,용산구나선거구,서울특별시 용산구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(전)국민의힘 중앙대학생위원회 위원,(현)권영세국회의원 비서관,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163282
100163641,양동호,더불어민주당,민주당,구시군의회의원,서울특별시,용산구다선거구,서울특별시 용산구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)용산구청 건설관리과장,(현)더불어민주당 용산지역위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163641
100163628,윤정회,더불어민주당,민주당,구시군의회의원,서울특별시,용산구다선거구,서울특별시 용산구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,용산구의회 비례대표 의원,(전) 국회 진영의원 보좌진 (2012.2-2020.5),(전)성동구청 소통담당관,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163628
100162454,우병호,국민의힘,국힘,구시군의회의원,서울특별시,용산구다선거구,서울특별시 용산구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)용산구 국회의원 보좌관,(전)새누리당 용산당원협의회 사무국장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162454
100163150,고진숙,국민의힘,국힘,구시군의회의원,서울특별시,용산구다선거구,서울특별시 용산구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,"(전)제7대, 8대 용산구의회의원",(전)한양대학교 강사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163150
100163541,김경욱,더불어민주당,민주당,구시군의회의원,서울특별시,용산구라선거구,서울특별시 용산구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(전)용산구 마을자치센터장,(현)더불어민주당 용산구 지역위원회 사무국장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163541
100162568,장정호,국민의힘,국힘,구시군의회의원,서울특별시,용산구라선거구,서울특별시 용산구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,용산구의회의원,"(전)용산구의회 6,7,8대 부의장",(현)제9대 용산구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162568
100163442,김형원,더불어민주당,민주당,구시군의회의원,서울특별시,용산구마선거구,서울특별시 용산구마선거구,0,False,,,,,,,,False,False,False,False,False,False,1729,172만원,0,0원,True,False,True,True,False,정당인,(현)용산구의회의원,(현)더불어민주당 용산지역위원회 노동위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163442
100163122,박주남,국민의힘,국힘,구시군의회의원,서울특별시,용산구마선거구,서울특별시 용산구마선거구,3,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)이배재자동차 대표,(현)용산구청장 직속 정책자문위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163122
100162397,이미재,국민의힘,국힘,구시군의회의원,서울특별시,용산구마선거구,서울특별시 용산구마선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,"(전)용산구의회의원 제 5,6대 의원",(현)용산구의회의원 제 9대 의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162397
100163375,양옥희,더불어민주당,민주당,구시군의회의원,서울특별시,성동구가선거구,서울특별시 성동구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,더제이컴퍼니 대표,(전)제9대 전반기 성동구의회 부의장,(현)제9대 성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163375
100158109,조진호,더불어민주당,민주당,구시군의회의원,서울특별시,성동구가선거구,서울특별시 성동구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,부동산중개업,(전)한국공인중개사협회 부회장,(현)더불어민주당 중구성동구을 지역위원회 지명직운영위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158109
100162682,엄경석,국민의힘,국힘,구시군의회의원,서울특별시,성동구가선거구,서울특별시 성동구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,True,정당인,(전)서울금남새마을금고 감사,(현)제9대 성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162682
100162451,임영희,더불어민주당,민주당,구시군의회의원,서울특별시,성동구나선거구,서울특별시 성동구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)성동구 왕십리도선동 주민자치회 회장,(전)제19기 민주평화통일자문회의 서울지역회의 여성위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162451
100162986,조복심,더불어민주당,민주당,구시군의회의원,서울특별시,성동구나선거구,서울특별시 성동구나선거구,3,True,"공직선거법, 명예훼손, 배임, 사기, 횡령","공직선거법, 배임, 사기, 횡령","배임, 사기, 횡령",공직선거법,,,,True,True,True,True,False,False,0,0원,0,0원,False,False,True,True,False,정당인,(전)성동구의회의원,(현)더불어민주당 중구성동구갑지역위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162986
100163033,박함윗,국민의힘,국힘,구시군의회의원,서울특별시,성동구나선거구,서울특별시 성동구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,성동청년비전포럼 대표,(전)국토교통부 장관실 청년보좌역,(현)국민의힘 서울특별시당 중구성동구갑 당원협의회 청년위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163033
100161648,정교진,국민의힘,국힘,구시군의회의원,서울특별시,성동구나선거구,서울특별시 성동구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)제7대 서울특별시의회의원,(현)제9대 성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161648
100165041,오천수,더불어민주당,민주당,구시군의회의원,서울특별시,성동구다선거구,서울특별시 성동구다선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)제8대 성동구의회의원,(현)제9대 성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165041
100162936,이영심,더불어민주당,민주당,구시군의회의원,서울특별시,성동구다선거구,서울특별시 성동구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)성동구 여성단체연합회 회장,(현)성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162936
100163596,이재혁,국민의힘,국힘,구시군의회의원,서울특별시,성동구다선거구,서울특별시 성동구다선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(현)국민의힘 중구성동구갑 당원협의회 사무차장,(현)성동구 제7기 주민참여예산위원회 위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163596
100162673,박영희,국민의힘,국힘,구시군의회의원,서울특별시,성동구다선거구,서울특별시 성동구다선거구,0,False,,,,,,,,False,False,False,False,False,False,177,17만원,0,0원,True,False,True,True,False,한양상사 대표,(전)제8대 성동구의회의원,(현)제9대 성동구의회의원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162673
100162773,유영희,더불어민주당,민주당,구시군의회의원,서울특별시,성동구라선거구,서울특별시 성동구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,영희한복 대표,(현)더불어민주당 중구성동구갑 지역위원회 여성위원장,"(현)뚝도시장 번영회 회장(31, 32대)",https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162773
100157501,박형석,더불어민주당,민주당,구시군의회의원,서울특별시,성동구라선거구,서울특별시 성동구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,자영업,(현)더불어민주당 중구성동구갑지역위원회 응봉동협의회장,(현)서울보림출판사대표,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157501
100163308,이효성,국민의힘,국힘,구시군의회의원,서울특별시,성동구라선거구,서울특별시 성동구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)성동구체육회 실장,(현)국민의힘 중구성동구갑 스포츠 위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163308
100162527,주복중,국민의힘,국힘,구시군의회의원,서울특별시,성동구라선거구,서울특별시 성동구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정치인,(현)성동구의회의원,(현)성동구의회 복지건설위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162527
100156720,장지은,더불어민주당,민주당,구시군의회의원,서울특별시,광진구가선거구,서울특별시 광진구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(현)더불어민주당 사회적경제위원회 부위원장,(현)더불어민주당 중앙당 정책위원회 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156720
100157920,강일,더불어민주당,민주당,구시군의회의원,서울특별시,광진구가선거구,서울특별시 광진구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,공인중개사,(현)더불어민주당 광진구갑 청년위원장,(전)제21대 대선 이재명 후보 총괄특보단 특보,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157920
100156509,최동수,국민의힘,국힘,구시군의회의원,서울특별시,광진구가선거구,서울특별시 광진구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,PAGEONE 대표,(전)국민의힘 광진구갑 운영위원회 간사,(전)광진발전소통위원회 위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156509
100162160,최일환,국민의힘,국힘,구시군의회의원,서울특별시,광진구가선거구,서울특별시 광진구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,제9대 광진구의회 의원,(현)제9대 광진구의회 의원,(현)단국대학교 행정학과 겸임교수,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162160
100162549,유지훈,더불어민주당,민주당,구시군의회의원,서울특별시,광진구나선거구,서울특별시 광진구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,회사원,(현)한국농수산식품유통공사(aT) 근무,(현)더불어민주당 중앙당 정책위원회 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162549
100163221,고양석,더불어민주당,민주당,구시군의회의원,서울특별시,광진구나선거구,서울특별시 광진구나선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광진구의회 의원,(전)광진구 주민자치위원장 연합회장,(전)제8대 광진구의회 전반기 의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163221
100162471,신진호,국민의힘,국힘,구시군의회의원,서울특별시,광진구나선거구,서울특별시 광진구나선거구,0,False,,,,,,,,False,False,False,False,False,False,132,13만원,0,0원,True,False,True,True,False,기초의회의원,(현)광진구의회 의원,(전)제9대 광진구의회 전반기 부의장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162471
100162030,이동길,더불어민주당,민주당,구시군의회의원,서울특별시,광진구다선거구,서울특별시 광진구다선거구,3,True,"자동차관리, 환경",,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광진구의회 의원,(현)더불어민주당 정책위원회 부의장,(전)더불어민주당 광진구의회 원내대표,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162030
100156587,이정열,더불어민주당,민주당,구시군의회의원,서울특별시,광진구다선거구,서울특별시 광진구다선거구,1,True,도로교통,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,(주)플래닝그룹 디오엠 대표이사,(현)더불어민주당 교육특별위원회 부위원장,(현)서울상공회의소 광진구상공회 이사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156587
100162613,고상순,국민의힘,국힘,구시군의회의원,서울특별시,광진구다선거구,서울특별시 광진구다선거구,0,False,,,,,,,,False,False,False,False,False,False,1159,115만원,0,0원,True,False,True,True,False,광진구의회의원,(현)광진구의회의원,,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162613
100162622,김강산,국민의힘,국힘,구시군의회의원,서울특별시,광진구다선거구,서울특별시 광진구다선거구,2,True,"음주·위험운전, 폭력",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,광진구의회의원,(현)광진구의회의원,(현)국민의힘 광진구(을)당원협의회 사무국장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162622
100157215,최규철,더불어민주당,민주당,구시군의회의원,서울특별시,광진구라선거구,서울특별시 광진구라선거구,1,True,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,화양제일골목시장 상인회장,(현)더불어민주당 정책위원회 부의장,(현)화양제일골목시장 상인회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157215
100160845,서민우,더불어민주당,민주당,구시군의회의원,서울특별시,광진구라선거구,서울특별시 광진구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광진구의회의원,(현)광진구의회 의원,(현)더불어민주당 광진구의회 원내대표,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160845
100157793,최상규,국민의힘,국힘,구시군의회의원,서울특별시,광진구라선거구,서울특별시 광진구라선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,정당인,(전)광진구의회 비서실장,(현)국민의힘 광진을 당원협의회 청년지회장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157793
100162991,김상배,국민의힘,국힘,구시군의회의원,서울특별시,광진구라선거구,서울특별시 광진구라선거구,1,True,건축·건설·부동산,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,광진구의회 의원,(현)광진구의회의원,,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162991
100158598,서정인,더불어민주당,민주당,구시군의회의원,서울특별시,동대문구가선거구,서울특별시 동대문구가선거구,3,True,"도로교통, 보험·금융, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,동대문구의회 의원,(현)제9대 동대문구 구의원,(현)동대문구의회 행정기획위원회 부위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158598
100160212,김남길,더불어민주당,민주당,구시군의회의원,서울특별시,동대문구가선거구,서울특별시 동대문구가선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,(주)지앤비 보안실장,(전)제7대 동대문구의회의원(제7대 후반기 부의장),(전)제8대 동대문구의회의원(전반기 운영위원장),https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160212
100162286,최영숙,국민의힘,국힘,구시군의회의원,서울특별시,동대문구가선거구,서울특별시 동대문구가선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,동대문구의회의원,(현)동대문구의회 운영위원장,(전)국민의힘 동대문(갑)당원협의회 여성부장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162286
100161430,손세영,더불어민주당,민주당,구시군의회의원,서울특별시,동대문구나선거구,서울특별시 동대문구나선거구,0,False,,,,,,,,False,False,False,False,False,False,1107,110만원,0,0원,True,False,True,True,False,동대문구의회의원,(현)동대문구의회 의원,(전)동대문구의회 행정기획위원장,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161430
100159137,강수연,더불어민주당,민주당,구시군의회의원,서울특별시,동대문구나선거구,서울특별시 동대문구나선거구,0,False,,,,,,,,False,False,False,False,False,False,0,0원,0,0원,False,False,False,False,False,선플재단 커뮤니케이션 실장,(전)성일중학교 영어교사,(전)한양중학교 영어회화전문강사,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159137
100161172,한지엽,국민의힘,국힘,구시군의회의원,서울특별시,동대문구나선거구,서울특별시 동대문구나선거구,1,True,"도로교통, 음주·위험운전",음주·위험운전,,,,,음주·위험운전,True,False,False,False,False,False,0,0원,0,0원,False,False,False,True,False,동대문구의회 의원,(전)동대문구의회 복지건설위원회 위원장,(전)제17대 대통령직 인수위원회 자문위원,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161172
